"","year","country","number_of_attacks","eventsLT1hr","success","suicide_attack","confirmed_fatalities","confirmed_us_fatal","nkillter","nwound","nwoundus","nwoundte","involved_property","ransom","atktrg_gov","atktrg_diplom","atktrg_relig","atktrg_air","atktrg_military","atktrg_buss","atktrg_priv","with_explosives","with_sabotage","with_firearm"
"235",1976,"Algeria",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"236",1976,"Argentina",54,5,49,0,122,0,0,90,0,0,22,3,5,4,1,0,6,16,4,20,0,24
"237",1976,"Austria",4,0,4,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,1,0,1
"238",1976,"Bahamas",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"239",1976,"Barbados",2,0,2,0,73,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0
"240",1976,"Belgium",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"241",1976,"Bolivia",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"242",1976,"Brazil",5,0,5,0,0,0,0,1,0,0,4,1,0,0,1,0,0,1,2,4,0,0
"243",1976,"Chile",2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
"244",1976,"Colombia",22,3,21,0,10,0,0,13,0,0,15,2,1,4,0,0,2,10,4,8,0,7
"245",1976,"Costa Rica",12,0,12,0,0,0,0,6,0,0,12,0,3,4,0,1,0,1,0,11,0,0
"246",1976,"Ecuador",2,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0
"247",1976,"El Salvador",13,1,13,0,3,0,0,1,0,0,11,0,3,2,0,0,2,1,2,8,0,4
"248",1976,"Ethiopia",5,4,5,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
"249",1976,"France",58,0,56,0,7,0,0,10,0,0,50,0,5,15,0,5,1,17,5,37,0,8
"250",1976,"Germany",50,0,43,0,4,0,0,36,0,0,41,0,8,10,0,1,10,6,4,20,0,7
"251",1976,"Greece",21,0,20,0,14,0,7,1,0,0,19,0,1,3,0,1,8,7,0,11,0,1
"252",1976,"Guatemala",13,0,12,0,8,0,0,8,0,0,5,1,3,1,0,1,1,5,0,2,0,8
"253",1976,"India",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"254",1976,"Iran",4,0,3,0,5,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3
"255",1976,"Iraq",3,1,3,0,12,0,0,285,0,0,1,1,1,0,0,1,0,0,0,1,0,1
"256",1976,"Ireland",5,0,5,0,5,0,0,0,0,0,3,0,0,1,0,0,0,1,2,3,0,1
"257",1976,"Israel",2,0,2,0,1,0,0,39,0,0,2,0,0,0,1,0,0,1,0,2,0,0
"258",1976,"Italy",173,0,165,0,9,0,0,38,0,0,151,0,27,15,1,5,21,52,14,62,0,26
"259",1976,"Jamaica",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"260",1976,"Japan",1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"261",1976,"Jordan",1,0,1,0,9,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"262",1976,"Kenya",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0
"263",1976,"Kuwait",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"264",1976,"Lebanon",4,0,3,0,4,2,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,3
"265",1976,"Mexico",20,2,18,0,26,0,0,5,0,0,7,3,4,2,0,0,0,6,0,4,0,11
"266",1976,"Morocco",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"267",1976,"Myanmar (Burma)",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
"268",1976,"Namibia",2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"269",1976,"Netherlands",3,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0
"270",1976,"Nigeria",1,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"271",1976,"Pakistan",3,0,3,0,1,0,0,3,0,0,3,0,0,1,0,2,0,0,0,1,0,1
"272",1976,"Panama",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0
"273",1976,"Paraguay",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"274",1976,"Philippines",10,3,10,0,47,0,3,73,0,3,6,3,0,0,1,2,1,2,1,1,0,5
"275",1976,"Portugal",15,0,15,0,3,0,0,11,0,0,14,1,3,1,0,1,0,1,2,14,0,0
"276",1976,"South Africa",1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"277",1976,"Spain",50,6,49,0,17,0,0,5,0,0,33,5,6,4,1,1,5,12,7,25,0,15
"278",1976,"Switzerland",4,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,2,0,0
"279",1976,"Syria",2,0,1,0,5,0,0,35,0,0,1,0,0,1,0,0,0,1,0,0,0,2
"280",1976,"Taiwan",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"281",1976,"Trinidad and Tobago",1,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"282",1976,"Turkey",35,0,34,0,7,0,0,23,0,0,33,0,6,1,0,5,5,6,3,30,0,2
"283",1976,"United Kingdom",194,0,188,0,264,0,6,19,0,0,64,0,3,0,0,1,30,28,94,46,0,130
"284",1976,"United States",105,1,88,0,4,1,0,41,31,0,87,1,22,18,1,5,1,37,8,79,0,8
"285",1976,"Venezuela",4,1,4,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,1,0,3
"286",1976,"West Bank and Gaza Strip",1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"287",1977,"Angola",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"288",1977,"Argentina",17,2,16,0,7,0,0,12,0,0,9,3,1,2,2,0,1,9,1,6,0,5
"289",1977,"Austria",5,0,3,0,1,0,0,1,0,0,5,0,0,2,0,0,0,0,2,3,0,0
"290",1977,"Bangladesh",1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"291",1977,"Belgium",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"292",1977,"Bolivia",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"293",1977,"Brazil",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"294",1977,"Chile",6,0,5,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,1,5,0,0
"295",1977,"Colombia",80,14,77,0,38,0,0,29,0,0,48,12,6,1,0,2,3,31,12,34,0,22
"296",1977,"Congo (Democratic Republic of the)",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"297",1977,"Congo (Republic of the)",2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"298",1977,"Costa Rica",5,0,5,0,0,0,0,0,0,0,5,0,0,2,0,2,1,0,0,5,0,0
"299",1977,"Cyprus",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"300",1977,"Djibouti",1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"301",1977,"Ecuador",7,0,7,0,1,0,0,0,0,0,6,1,2,0,0,0,0,1,1,6,0,0
"302",1977,"Egypt",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"303",1977,"El Salvador",6,0,6,0,4,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,3
"304",1977,"Ethiopia",4,0,4,0,5,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2
"305",1977,"France",53,1,51,0,3,0,0,7,0,0,47,1,10,5,0,1,0,13,3,33,0,5
"306",1977,"Germany",41,1,34,0,6,0,0,2,0,0,31,2,9,1,0,1,2,15,3,20,0,5
"307",1977,"Greece",47,0,45,0,1,0,0,1,0,0,47,0,4,4,0,0,13,4,18,18,0,0
"308",1977,"Guatemala",8,3,8,0,6,0,0,0,0,0,1,3,2,1,1,0,0,2,1,0,0,3
"309",1977,"India",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"310",1977,"Indonesia",1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"311",1977,"Iran",5,0,4,0,2,0,0,1,0,0,2,0,0,1,0,0,1,2,0,1,0,3
"312",1977,"Ireland",3,1,3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,3
"313",1977,"Israel",6,0,6,0,5,0,0,24,0,0,4,0,1,0,0,0,0,2,2,4,0,2
"314",1977,"Italy",308,3,278,0,25,0,0,57,0,0,231,4,52,11,0,5,13,105,37,115,0,68
"315",1977,"Japan",4,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,4,0,0
"316",1977,"Lebanon",4,0,2,0,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,3,0,1
"317",1977,"Malaysia",2,0,2,0,100,1,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1
"318",1977,"Malta",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"319",1977,"Mauritania",4,1,4,0,4,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1
"320",1977,"Mexico",19,1,17,0,11,1,0,15,0,0,13,3,3,0,0,0,0,15,0,12,0,4
"321",1977,"Netherlands",6,2,5,0,9,0,6,1,0,0,3,2,0,2,0,0,0,2,0,0,0,5
"322",1977,"Nicaragua",5,0,5,0,26,0,0,12,0,0,5,0,0,0,0,0,2,0,2,0,0,5
"323",1977,"Peru",4,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,3,0,1
"324",1977,"Philippines",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2
"325",1977,"Portugal",15,0,15,0,0,0,0,11,0,0,15,0,10,0,0,0,0,0,2,12,0,2
"326",1977,"Saudi Arabia",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"327",1977,"South Africa",15,0,13,0,5,0,3,35,0,0,14,0,0,0,0,0,0,4,0,8,0,1
"328",1977,"Spain",147,4,130,0,44,0,5,101,0,1,107,7,17,4,2,4,4,34,14,79,0,37
"329",1977,"Switzerland",4,0,2,0,0,0,0,3,0,0,2,0,1,0,0,1,0,1,0,1,0,1
"330",1977,"Syria",3,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,2,0,1
"331",1977,"Thailand",3,0,2,0,1,0,0,70,0,0,3,0,1,0,0,1,0,0,0,3,0,0
"332",1977,"Turkey",189,0,180,0,29,0,0,89,0,0,164,0,29,8,0,2,5,52,68,141,0,40
"333",1977,"United Arab Emirates",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"334",1977,"United Kingdom",140,0,134,0,103,1,3,17,0,1,60,1,6,3,0,1,30,43,36,29,0,78
"335",1977,"United States",130,1,95,0,4,1,0,17,4,1,104,1,18,6,3,5,1,58,16,85,0,10
"336",1977,"Venezuela",3,0,3,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,1
"337",1977,"Yemen",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"338",1977,"Yugoslavia",1,0,1,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"339",1977,"Zambia",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"340",1978,"Algeria",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"341",1978,"Angola",2,0,2,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,2,2,0,0
"342",1978,"Argentina",25,0,22,0,13,0,0,11,0,0,17,3,3,1,0,1,2,7,4,13,0,8
"343",1978,"Australia",2,0,2,0,2,0,0,9,0,0,2,0,0,1,0,0,0,1,0,2,0,0
"344",1978,"Austria",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"345",1978,"Belgium",8,1,6,0,1,0,0,0,0,0,5,1,0,4,0,0,0,4,0,5,0,0
"346",1978,"Bolivia",3,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,1
"347",1978,"Brazil",5,1,5,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,2,2,0,0
"348",1978,"Cambodia",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"349",1978,"Chile",8,0,8,0,0,0,0,2,0,0,8,0,3,0,0,0,1,1,1,7,1,0
"350",1978,"Colombia",158,13,154,0,71,0,1,23,0,0,99,15,36,6,2,2,4,45,21,45,0,65
"351",1978,"Costa Rica",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1
"352",1978,"Cyprus",2,1,2,0,16,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
"353",1978,"Denmark",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"354",1978,"Dominican Republic",1,0,1,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"355",1978,"Ecuador",11,0,11,0,2,0,0,9,0,0,10,0,5,0,0,0,0,1,2,9,0,2
"356",1978,"Egypt",2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1
"357",1978,"El Salvador",91,1,87,0,33,0,0,37,0,4,54,4,22,8,0,1,3,17,4,42,0,22
"358",1978,"Ethiopia",2,1,2,0,25,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"359",1978,"France",59,2,56,0,21,0,3,17,0,0,47,2,3,6,0,1,6,21,5,44,0,8
"360",1978,"Germany",20,0,18,0,0,0,0,4,0,0,16,0,0,0,0,1,11,3,0,15,0,2
"361",1978,"Greece",39,0,39,0,0,0,0,4,0,0,21,0,0,1,0,0,1,37,0,38,0,0
"362",1978,"Guatemala",29,0,27,0,35,0,1,18,0,0,11,2,8,1,1,2,3,4,3,5,0,19
"363",1978,"Guyana",1,0,1,0,5,5,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1
"364",1978,"Indonesia",2,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"365",1978,"Iran",27,0,25,0,447,0,0,60,10,0,17,0,0,0,0,1,3,14,0,8,0,7
"366",1978,"Ireland",3,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3
"367",1978,"Israel",23,0,21,0,52,1,9,259,0,0,22,0,1,0,0,0,2,7,3,21,0,1
"368",1978,"Italy",277,1,257,0,26,0,0,46,0,0,214,1,73,1,4,1,4,90,15,97,0,59
"369",1978,"Japan",35,0,29,0,4,0,0,53,0,0,24,0,2,0,2,10,2,0,2,3,1,0
"370",1978,"Kenya",1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"371",1978,"Kuwait",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"372",1978,"Lebanon",12,0,8,0,107,0,0,173,0,0,5,1,4,1,0,1,2,0,0,5,0,4
"373",1978,"Mexico",30,2,29,0,7,0,0,18,0,0,18,6,2,0,0,0,0,21,3,9,0,9
"374",1978,"Morocco",2,1,2,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"375",1978,"Mozambique",2,0,2,0,2,0,0,6,0,0,2,0,1,0,0,0,0,1,0,2,0,0
"376",1978,"Namibia",8,0,8,0,2,0,0,65,0,0,5,0,2,0,0,0,0,2,2,6,0,2
"377",1978,"Netherlands",3,1,3,0,1,0,0,16,0,0,2,1,1,0,0,0,0,0,0,0,0,1
"378",1978,"Nicaragua",76,0,75,0,93,1,12,88,0,1,53,2,11,0,1,1,24,16,11,13,0,38
"379",1978,"Pakistan",2,0,2,0,5,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2
"380",1978,"Peru",4,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0
"381",1978,"Philippines",36,3,35,0,128,0,1,193,0,0,31,2,4,1,0,0,7,8,2,15,0,14
"382",1978,"Portugal",4,0,4,0,0,0,0,11,0,0,4,0,0,1,0,0,0,0,0,2,0,1
"383",1978,"South Africa",9,0,7,0,6,0,0,3,0,0,6,0,4,0,0,0,0,1,0,3,0,2
"384",1978,"Soviet Union",1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"385",1978,"Spain",209,3,182,0,84,0,2,123,0,1,123,7,19,2,1,5,10,55,15,77,0,83
"386",1978,"Sweden",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"387",1978,"Switzerland",3,0,3,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,3,0,0
"388",1978,"Syria",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"389",1978,"Thailand",5,0,5,0,29,0,0,25,0,0,5,0,1,0,0,0,2,0,0,3,0,2
"390",1978,"Turkey",52,0,49,0,40,0,0,111,1,0,40,0,11,9,0,0,3,6,8,34,0,17
"391",1978,"United Arab Emirates",1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"392",1978,"United Kingdom",100,0,91,0,81,0,0,113,0,0,55,0,6,2,0,1,20,24,21,49,0,43
"393",1978,"United States",87,1,75,0,8,4,2,8,8,0,66,0,8,12,1,3,5,27,7,57,0,13
"394",1978,"Venezuela",7,0,6,0,1,0,0,5,0,0,6,0,2,1,0,0,1,1,2,1,0,4
"395",1978,"West Bank and Gaza Strip",4,0,3,0,6,0,0,37,0,0,4,0,2,0,0,0,0,0,0,3,0,0
"396",1978,"Yemen",2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
"397",1978,"Zambia",3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
"398",1978,"Zimbabwe",19,0,19,0,73,0,0,7,0,0,12,1,3,0,3,2,1,3,4,5,0,9
"399",1979,"Afghanistan",3,0,3,0,53,1,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1
"400",1979,"Algeria",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"401",1979,"Angola",3,0,3,0,19,0,0,30,0,0,3,0,0,0,0,0,1,0,1,1,0,2
"402",1979,"Argentina",16,1,12,0,11,0,0,12,0,0,9,0,4,0,0,0,2,3,1,9,0,5
"403",1979,"Australia",2,0,2,0,0,0,0,9,0,0,1,0,1,0,0,0,0,1,0,2,0,0
"404",1979,"Austria",5,0,4,0,0,0,0,6,0,0,4,0,1,0,1,0,0,0,2,4,0,1
"405",1979,"Bahrain",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"406",1979,"Bangladesh",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"407",1979,"Belgium",8,0,6,0,1,0,0,42,0,0,5,0,1,1,0,2,2,1,0,7,0,1
"408",1979,"Bolivia",14,0,13,0,0,0,0,7,0,0,13,0,2,3,0,0,1,0,4,14,0,0
"409",1979,"Brazil",6,0,6,0,4,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,3
"410",1979,"Chile",49,0,42,0,6,0,0,3,0,0,41,0,6,1,0,0,1,18,8,40,0,6
"411",1979,"Colombia",140,4,134,0,156,0,23,54,0,3,88,6,18,4,1,1,19,30,28,21,0,59
"412",1979,"Costa Rica",2,0,2,0,3,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1
"413",1979,"Cyprus",5,0,5,0,2,0,0,0,0,0,4,0,0,2,0,2,0,0,0,4,0,1
"414",1979,"Denmark",3,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,3,0,0
"415",1979,"Djibouti",1,0,1,0,4,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"416",1979,"Dominican Republic",2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"417",1979,"Ecuador",2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
"418",1979,"Egypt",1,0,1,0,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"419",1979,"El Salvador",326,12,313,0,286,0,15,93,2,0,201,2,90,13,8,4,21,71,24,60,0,145
"420",1979,"Ethiopia",4,0,4,0,101,0,0,8,0,0,3,0,1,0,0,1,0,0,2,0,0,2
"421",1979,"France",212,0,204,0,11,0,0,41,0,0,194,0,19,6,4,8,4,86,24,169,0,16
"422",1979,"Gabon",1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"423",1979,"Germany",17,0,14,0,0,0,0,10,0,0,16,1,1,0,0,4,2,3,2,8,0,1
"424",1979,"Greece",9,0,9,0,1,0,0,5,0,0,8,0,3,0,0,0,0,2,3,8,0,1
"425",1979,"Guatemala",60,1,56,0,53,0,0,19,0,0,36,6,7,2,0,1,5,13,19,8,0,34
"426",1979,"Guyana",2,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
"427",1979,"Honduras",6,0,6,0,1,0,0,12,0,0,4,0,0,3,0,0,1,2,0,2,0,1
"428",1979,"India",20,0,19,0,31,0,0,19,0,0,14,0,7,0,1,0,0,0,2,3,0,13
"429",1979,"Iran",82,0,68,0,57,0,0,251,0,1,55,0,22,6,6,2,1,7,8,27,0,34
"430",1979,"Iraq",2,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
"431",1979,"Ireland",8,1,8,0,9,0,0,0,0,0,2,1,1,0,0,0,0,2,4,1,0,4
"432",1979,"Israel",130,0,102,0,64,0,9,385,0,2,99,1,12,1,1,0,10,23,51,120,0,6
"433",1979,"Italy",209,15,188,0,24,0,1,138,0,0,124,8,56,0,1,7,0,56,21,65,0,59
"434",1979,"Jamaica",2,1,2,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"435",1979,"Japan",16,0,14,0,5,0,0,2,0,0,12,0,2,0,0,3,0,1,4,0,2,0
"436",1979,"Lebanon",38,0,32,0,33,0,0,94,0,0,18,3,3,10,1,4,0,3,3,21,0,12
"437",1979,"Lesotho",2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0
"438",1979,"Libya",3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2
"439",1979,"Malaysia",1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"440",1979,"Mexico",10,1,9,0,5,0,1,0,0,0,2,1,3,0,0,0,0,2,0,3,0,4
"441",1979,"Morocco",2,0,2,0,0,0,0,34,0,0,2,0,0,0,0,0,0,2,0,2,0,0
"442",1979,"Mozambique",5,0,5,0,34,0,0,0,0,0,5,0,0,0,0,0,0,1,3,3,0,1
"443",1979,"Myanmar (Burma)",19,0,19,0,86,0,0,175,0,0,19,0,1,0,0,0,16,1,0,1,0,18
"444",1979,"Namibia",31,0,30,0,32,0,1,35,0,0,20,1,6,0,0,0,3,3,8,15,0,7
"445",1979,"Netherlands",3,0,3,0,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,2
"446",1979,"Nicaragua",206,2,199,0,187,0,42,63,0,1,139,9,23,2,1,1,36,80,30,18,0,63
"447",1979,"Norway",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"448",1979,"Pakistan",7,0,6,0,6,0,0,42,0,0,6,0,1,1,0,0,1,1,3,2,0,0
"449",1979,"Panama",4,0,4,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,1,4,0,0
"450",1979,"Peru",3,1,3,0,5,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1
"451",1979,"Philippines",50,3,47,0,107,0,0,76,0,0,25,2,9,1,0,0,4,3,14,4,0,20
"452",1979,"Poland",1,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"453",1979,"Portugal",15,0,14,0,3,0,0,6,0,0,12,0,2,1,0,0,1,2,8,13,0,1
"454",1979,"Saudi Arabia",1,0,1,0,5,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"455",1979,"South Africa",16,0,13,0,8,0,0,30,0,0,14,0,1,0,0,0,0,0,0,9,0,6
"456",1979,"Spain",279,3,232,0,112,0,0,284,0,0,148,8,38,6,1,9,12,70,28,125,0,121
"457",1979,"Sri Lanka",3,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"458",1979,"Sweden",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"459",1979,"Switzerland",6,0,4,0,1,0,0,5,0,0,5,0,0,2,0,0,0,1,0,4,0,1
"460",1979,"Syria",28,0,27,0,80,0,0,31,0,0,11,0,7,0,2,1,10,2,5,7,0,13
"461",1979,"Tanzania",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"462",1979,"Thailand",16,0,15,0,62,0,0,49,0,0,13,0,4,2,0,0,4,1,2,6,0,8
"463",1979,"Trinidad and Tobago",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"464",1979,"Tunisia",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"465",1979,"Turkey",141,0,122,0,123,4,0,118,0,0,75,2,59,10,0,4,4,26,10,57,0,72
"466",1979,"Uganda",8,0,8,0,13,0,0,3,0,0,5,0,3,0,0,0,0,1,0,3,0,3
"467",1979,"United Arab Emirates",2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"468",1979,"United Kingdom",239,0,217,0,133,0,3,150,0,0,147,0,37,1,0,1,39,48,36,113,0,76
"469",1979,"United States",69,0,54,0,18,10,0,58,32,2,44,1,11,4,4,4,14,13,13,47,0,14
"470",1979,"Venezuela",4,0,3,0,0,0,0,0,0,0,2,2,1,0,0,0,1,2,0,2,0,0
"471",1979,"West Bank and Gaza Strip",22,0,19,0,2,0,0,25,0,0,18,0,6,0,3,0,5,4,1,21,0,0
"472",1979,"Zambia",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"473",1979,"Zimbabwe",51,0,49,0,120,1,2,52,0,0,32,0,8,0,2,2,1,11,12,23,0,14
"474",1980,"Argentina",6,0,4,0,0,0,0,1,0,0,3,1,0,1,0,0,0,1,3,5,0,0
"475",1980,"Australia",6,0,5,0,2,0,0,3,0,0,4,0,0,1,0,0,1,4,0,3,0,2
"476",1980,"Austria",2,0,2,0,0,0,0,8,0,0,2,0,0,1,0,0,0,1,0,2,0,0
"477",1980,"Bahrain",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"478",1980,"Bangladesh",1,0,0,0,6,0,0,80,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"479",1980,"Belgium",8,0,7,0,2,0,0,20,0,0,5,0,1,2,0,3,0,0,1,4,0,1
